HORA,DIA,CAMPEONATO,COLUNA,RESULTADO
7,2,EURO,29,0
7,2,EURO,32,1
7,2,EURO,35,1
7,2,EURO,38,1
7,2,EURO,41,1
7,2,EURO,44,0
7,2,EURO,47,0
7,2,EURO,50,0
7,2,EURO,53,0
7,2,EURO,56,1
7,2,EURO,59,0
8,2,EURO,2,0
8,2,EURO,5,0
8,2,EURO,8,0
8,2,EURO,11,0
8,2,EURO,14,0
8,2,EURO,17,1
8,2,EURO,20,0
8,2,EURO,23,0
8,2,EURO,26,0
8,2,EURO,29,0
8,2,EURO,32,1
8,2,EURO,35,1
8,2,EURO,38,0
8,2,EURO,41,1
8,2,EURO,44,1
8,2,EURO,47,1
8,2,EURO,50,1
8,2,EURO,53,1
8,2,EURO,56,0
8,2,EURO,59,0
9,2,EURO,2,0
9,2,EURO,5,1
9,2,EURO,8,1
9,2,EURO,11,0
9,2,EURO,14,0
9,2,EURO,17,0
9,2,EURO,20,0
9,2,EURO,23,0
9,2,EURO,26,1
9,2,EURO,29,1
9,2,EURO,32,0
9,2,EURO,35,1
9,2,EURO,38,1
9,2,EURO,41,1
9,2,EURO,44,0
9,2,EURO,47,0
9,2,EURO,50,1
9,2,EURO,53,1
9,2,EURO,56,0
9,2,EURO,59,1
10,2,EURO,2,0
10,2,EURO,5,0
10,2,EURO,8,0
10,2,EURO,11,0
10,2,EURO,14,0
10,2,EURO,17,0
10,2,EURO,20,0
10,2,EURO,23,1
10,2,EURO,26,0
10,2,EURO,29,0
10,2,EURO,32,0
10,2,EURO,35,1
10,2,EURO,38,1
10,2,EURO,41,1
10,2,EURO,44,1
10,2,EURO,47,1
10,2,EURO,50,1
10,2,EURO,53,0
10,2,EURO,56,0
10,2,EURO,59,1
11,2,EURO,2,0
11,2,EURO,5,1
11,2,EURO,8,0
11,2,EURO,11,0
11,2,EURO,14,1
11,2,EURO,17,1
11,2,EURO,20,1
11,2,EURO,23,0
11,2,EURO,26,1
11,2,EURO,29,1
11,2,EURO,32,1
11,2,EURO,35,0
11,2,EURO,38,0
11,2,EURO,41,1
11,2,EURO,44,1
11,2,EURO,47,1
11,2,EURO,50,1
11,2,EURO,53,0
11,2,EURO,56,0
11,2,EURO,59,0
12,2,EURO,2,1
12,2,EURO,5,1
12,2,EURO,8,1
12,2,EURO,11,0
12,2,EURO,14,1
12,2,EURO,17,0
12,2,EURO,20,0
12,2,EURO,23,0
12,2,EURO,26,0
12,2,EURO,29,0
12,2,EURO,32,0
12,2,EURO,35,1
12,2,EURO,38,0
12,2,EURO,41,1
12,2,EURO,44,0
12,2,EURO,47,1
12,2,EURO,50,1
12,2,EURO,53,1
12,2,EURO,56,0
12,2,EURO,59,0
13,2,EURO,2,0
13,2,EURO,5,0
13,2,EURO,8,1
13,2,EURO,11,0
13,2,EURO,14,0
13,2,EURO,17,1
13,2,EURO,20,1
13,2,EURO,23,1
13,2,EURO,26,1
13,2,EURO,29,0
13,2,EURO,32,1
13,2,EURO,35,0
13,2,EURO,38,0
13,2,EURO,41,0
13,2,EURO,44,0
13,2,EURO,47,1
13,2,EURO,50,0
13,2,EURO,53,1
13,2,EURO,56,1
13,2,EURO,59,1
14,2,EURO,2,0
14,2,EURO,5,1
14,2,EURO,8,0
14,2,EURO,11,0
14,2,EURO,14,1
14,2,EURO,17,1
14,2,EURO,20,1
14,2,EURO,23,0
14,2,EURO,26,0
14,2,EURO,29,1
14,2,EURO,32,0
14,2,EURO,35,0
14,2,EURO,38,0
14,2,EURO,41,0
14,2,EURO,44,1
14,2,EURO,47,1
14,2,EURO,50,1
14,2,EURO,53,0
14,2,EURO,56,0
14,2,EURO,59,0
15,2,EURO,2,1
15,2,EURO,5,0
15,2,EURO,8,1
15,2,EURO,11,0
15,2,EURO,14,0
15,2,EURO,17,1
15,2,EURO,20,0
15,2,EURO,23,0
15,2,EURO,26,0
15,2,EURO,29,0
15,2,EURO,32,0
15,2,EURO,35,0
15,2,EURO,38,0
15,2,EURO,41,1
15,2,EURO,44,1
15,2,EURO,47,0
15,2,EURO,50,0
15,2,EURO,53,0
15,2,EURO,56,1
15,2,EURO,59,1
16,2,EURO,2,1
16,2,EURO,5,1
16,2,EURO,8,1
16,2,EURO,11,1
16,2,EURO,14,0
16,2,EURO,17,0
16,2,EURO,20,1
16,2,EURO,23,0
16,2,EURO,26,0
16,2,EURO,29,0
16,2,EURO,32,1
16,2,EURO,35,0
16,2,EURO,38,0
16,2,EURO,41,0
16,2,EURO,44,1
16,2,EURO,47,1
16,2,EURO,50,0
16,2,EURO,53,1
16,2,EURO,56,0
16,2,EURO,59,1
17,2,EURO,2,0
17,2,EURO,5,0
17,2,EURO,8,1
17,2,EURO,11,1
17,2,EURO,14,0
17,2,EURO,17,0
17,2,EURO,20,1
17,2,EURO,23,0
17,2,EURO,26,1
17,2,EURO,29,0
17,2,EURO,32,0
17,2,EURO,35,0
17,2,EURO,38,0
17,2,EURO,41,1
17,2,EURO,44,0
17,2,EURO,47,1
17,2,EURO,50,0
17,2,EURO,53,0
17,2,EURO,56,1
17,2,EURO,59,1
18,2,EURO,2,1
18,2,EURO,5,1
18,2,EURO,8,1
18,2,EURO,11,1
18,2,EURO,14,0
18,2,EURO,17,0
18,2,EURO,20,0
18,2,EURO,23,1
18,2,EURO,26,1
18,2,EURO,29,0
18,2,EURO,32,1
18,2,EURO,35,0
18,2,EURO,38,1
18,2,EURO,41,1
18,2,EURO,44,1
18,2,EURO,47,0
18,2,EURO,50,0
18,2,EURO,53,0
18,2,EURO,56,1
18,2,EURO,59,0
19,2,EURO,2,1
19,2,EURO,5,0
19,2,EURO,8,0
19,2,EURO,11,1
19,2,EURO,14,0
19,2,EURO,17,1
19,2,EURO,20,1
19,2,EURO,23,1
19,2,EURO,26,0
19,2,EURO,29,0
19,2,EURO,32,1
19,2,EURO,35,0
19,2,EURO,38,0
19,2,EURO,41,1
19,2,EURO,44,0
19,2,EURO,47,1
19,2,EURO,50,0
19,2,EURO,53,0
19,2,EURO,56,0
19,2,EURO,59,0
20,2,EURO,2,1
20,2,EURO,5,0
20,2,EURO,8,0
20,2,EURO,11,0
20,2,EURO,14,1
20,2,EURO,17,0
20,2,EURO,20,0
20,2,EURO,23,1
20,2,EURO,26,1
20,2,EURO,29,1
20,2,EURO,32,0
20,2,EURO,35,1
20,2,EURO,38,1
20,2,EURO,41,0
20,2,EURO,44,0
20,2,EURO,47,0
20,2,EURO,50,1
20,2,EURO,53,1
20,2,EURO,56,0
20,2,EURO,59,0
21,2,EURO,2,1
21,2,EURO,5,0
21,2,EURO,8,1
21,2,EURO,11,0
21,2,EURO,14,0
21,2,EURO,17,0
21,2,EURO,20,0
21,2,EURO,23,0
21,2,EURO,26,0
21,2,EURO,29,1
21,2,EURO,32,1
21,2,EURO,35,0
21,2,EURO,38,0
21,2,EURO,41,0
21,2,EURO,44,0
21,2,EURO,47,0
21,2,EURO,50,1
21,2,EURO,53,0
21,2,EURO,56,0
21,2,EURO,59,0
22,2,EURO,2,1
22,2,EURO,5,0
22,2,EURO,8,1
22,2,EURO,11,0
22,2,EURO,14,1
22,2,EURO,17,0
22,2,EURO,20,1
22,2,EURO,23,1
22,2,EURO,26,1
22,2,EURO,29,0
22,2,EURO,32,1
22,2,EURO,35,0
22,2,EURO,38,1
22,2,EURO,41,1
22,2,EURO,44,1
22,2,EURO,47,0
22,2,EURO,50,0
22,2,EURO,53,0
22,2,EURO,56,0
22,2,EURO,59,0
23,2,EURO,2,0
23,2,EURO,5,0
23,2,EURO,8,1
23,2,EURO,11,0
23,2,EURO,14,1
23,2,EURO,17,0
23,2,EURO,20,0
23,2,EURO,23,0
23,2,EURO,26,0
23,2,EURO,29,1
23,2,EURO,32,1
23,2,EURO,35,0
23,2,EURO,38,0
23,2,EURO,41,0
23,2,EURO,44,0
23,2,EURO,47,0
23,2,EURO,50,0
23,2,EURO,53,0
23,2,EURO,56,0
23,2,EURO,59,0
0,3,EURO,2,1
0,3,EURO,5,1
0,3,EURO,8,0
0,3,EURO,11,1
0,3,EURO,14,1
0,3,EURO,17,1
0,3,EURO,20,1
0,3,EURO,23,1
0,3,EURO,26,1
0,3,EURO,29,0
0,3,EURO,32,1
0,3,EURO,35,0
0,3,EURO,38,0
0,3,EURO,41,0
0,3,EURO,44,0
0,3,EURO,47,1
0,3,EURO,50,0
0,3,EURO,53,1
0,3,EURO,56,0
0,3,EURO,59,0
1,3,EURO,2,1
1,3,EURO,5,1
1,3,EURO,8,0
1,3,EURO,11,0
1,3,EURO,14,1
1,3,EURO,17,1
1,3,EURO,20,0
1,3,EURO,23,1
1,3,EURO,26,0
1,3,EURO,29,1
1,3,EURO,32,0
1,3,EURO,35,0
1,3,EURO,38,0
1,3,EURO,41,0
1,3,EURO,44,0
1,3,EURO,47,0
1,3,EURO,50,1
1,3,EURO,53,0
1,3,EURO,56,0
1,3,EURO,59,1
2,3,EURO,2,0
2,3,EURO,5,0
2,3,EURO,8,0
2,3,EURO,11,0
2,3,EURO,14,1
2,3,EURO,17,0
2,3,EURO,20,1
2,3,EURO,23,1
2,3,EURO,26,1
2,3,EURO,29,1
2,3,EURO,32,1
2,3,EURO,35,1
2,3,EURO,38,0
2,3,EURO,41,0
2,3,EURO,44,0
2,3,EURO,47,0
2,3,EURO,50,0
2,3,EURO,53,1
2,3,EURO,56,0
2,3,EURO,59,0
3,3,EURO,2,1
3,3,EURO,5,0
3,3,EURO,8,0
3,3,EURO,11,1
3,3,EURO,14,0
3,3,EURO,17,1
3,3,EURO,20,1
3,3,EURO,23,0
3,3,EURO,26,1
3,3,EURO,29,1
3,3,EURO,32,0
3,3,EURO,35,0
3,3,EURO,38,1
3,3,EURO,41,0
3,3,EURO,44,0
3,3,EURO,47,0
3,3,EURO,50,0
3,3,EURO,53,0
3,3,EURO,56,1
3,3,EURO,59,0
4,3,EURO,2,0
4,3,EURO,5,1
4,3,EURO,8,1
4,3,EURO,11,0
4,3,EURO,14,1
4,3,EURO,17,0
4,3,EURO,20,0
4,3,EURO,23,0
4,3,EURO,26,1
4,3,EURO,29,1
4,3,EURO,32,0
4,3,EURO,35,0
4,3,EURO,38,1
4,3,EURO,41,0
4,3,EURO,44,1
4,3,EURO,47,0
4,3,EURO,50,0
4,3,EURO,53,1
4,3,EURO,56,1
4,3,EURO,59,0
5,3,EURO,2,1
5,3,EURO,5,1
5,3,EURO,8,0
5,3,EURO,11,1
5,3,EURO,14,1
5,3,EURO,17,0
5,3,EURO,20,1
5,3,EURO,23,0
5,3,EURO,26,1
5,3,EURO,29,1
5,3,EURO,32,0
5,3,EURO,35,0
5,3,EURO,38,0
5,3,EURO,41,0
5,3,EURO,44,0
5,3,EURO,47,1
5,3,EURO,50,1
5,3,EURO,53,1
5,3,EURO,56,1
5,3,EURO,59,0
6,3,EURO,2,0
6,3,EURO,5,0
6,3,EURO,8,0
6,3,EURO,11,1
6,3,EURO,14,1
6,3,EURO,17,0
6,3,EURO,20,1
6,3,EURO,23,1
6,3,EURO,26,0
6,3,EURO,29,0
6,3,EURO,32,0
6,3,EURO,35,1
6,3,EURO,38,1
6,3,EURO,41,0
6,3,EURO,44,1
6,3,EURO,47,0
6,3,EURO,50,1
6,3,EURO,53,0
6,3,EURO,56,0
6,3,EURO,59,1
7,3,EURO,2,1
7,3,EURO,5,0
7,3,EURO,8,1
7,3,EURO,11,1
7,3,EURO,14,0
7,3,EURO,17,1
7,3,EURO,20,0
7,3,EURO,23,1
7,3,EURO,26,0
7,3,EURO,29,1
7,3,EURO,32,0
7,3,EURO,35,0
7,3,EURO,38,0
7,3,EURO,41,1
7,3,EURO,44,0
7,3,EURO,47,1
7,3,EURO,50,0
7,3,EURO,53,1
7,3,EURO,56,0
7,3,EURO,59,0
8,3,EURO,2,0
8,3,EURO,5,0
8,3,EURO,8,0
8,3,EURO,11,1
8,3,EURO,14,0
8,3,EURO,17,0
8,3,EURO,20,1
8,3,EURO,23,1
8,3,EURO,26,0
8,3,EURO,29,0
8,3,EURO,32,0
8,3,EURO,35,0
8,3,EURO,38,0
8,3,EURO,41,1
8,3,EURO,44,0
8,3,EURO,47,0
8,3,EURO,50,1
8,3,EURO,53,0
8,3,EURO,56,1
8,3,EURO,59,0
9,3,EURO,2,0
9,3,EURO,5,0
9,3,EURO,8,0
9,3,EURO,11,1
9,3,EURO,14,0
9,3,EURO,17,0
9,3,EURO,20,1
9,3,EURO,23,1
9,3,EURO,26,0
9,3,EURO,29,1
9,3,EURO,32,1
9,3,EURO,35,1
9,3,EURO,38,0
9,3,EURO,41,0
9,3,EURO,44,0
9,3,EURO,47,1
9,3,EURO,50,1
9,3,EURO,53,0
9,3,EURO,56,1
9,3,EURO,59,0
10,3,EURO,2,0
10,3,EURO,5,0
10,3,EURO,8,0
10,3,EURO,11,0
10,3,EURO,14,0
10,3,EURO,17,0
10,3,EURO,20,0
10,3,EURO,23,1
10,3,EURO,26,1
10,3,EURO,29,1
10,3,EURO,32,0
10,3,EURO,35,1
10,3,EURO,38,0
10,3,EURO,41,1
10,3,EURO,44,1
10,3,EURO,47,1
10,3,EURO,50,1
10,3,EURO,53,0
10,3,EURO,56,1
10,3,EURO,59,0
11,3,EURO,2,1
11,3,EURO,5,0
11,3,EURO,8,0
11,3,EURO,11,0
11,3,EURO,14,0
11,3,EURO,17,0
11,3,EURO,20,0
11,3,EURO,23,0
11,3,EURO,26,1
11,3,EURO,29,0
11,3,EURO,32,0
11,3,EURO,35,1
11,3,EURO,38,0
11,3,EURO,41,1
11,3,EURO,44,0
11,3,EURO,47,0
11,3,EURO,50,0
11,3,EURO,53,0
11,3,EURO,56,1
11,3,EURO,59,1
12,3,EURO,2,0
12,3,EURO,5,0
12,3,EURO,8,0
12,3,EURO,11,1
12,3,EURO,14,0
12,3,EURO,17,1
12,3,EURO,20,0
12,3,EURO,23,0
12,3,EURO,26,1
12,3,EURO,29,0
12,3,EURO,32,0
12,3,EURO,35,0
12,3,EURO,38,0
12,3,EURO,41,1
12,3,EURO,44,0
12,3,EURO,47,0
12,3,EURO,50,1
12,3,EURO,53,1
12,3,EURO,56,0
12,3,EURO,59,1
13,3,EURO,2,0
13,3,EURO,5,1
13,3,EURO,8,1
13,3,EURO,11,1
13,3,EURO,14,1
13,3,EURO,17,0
13,3,EURO,20,1
13,3,EURO,23,1
13,3,EURO,26,0
13,3,EURO,29,0
13,3,EURO,32,0
13,3,EURO,35,0
13,3,EURO,38,0
13,3,EURO,41,0
13,3,EURO,44,0
13,3,EURO,47,1
13,3,EURO,50,1
13,3,EURO,53,0
13,3,EURO,56,0
13,3,EURO,59,0
14,3,EURO,2,1
14,3,EURO,5,0
14,3,EURO,8,0
14,3,EURO,11,0
14,3,EURO,14,1
14,3,EURO,17,1
14,3,EURO,20,1
14,3,EURO,23,0
14,3,EURO,26,1
14,3,EURO,29,1
14,3,EURO,32,1
14,3,EURO,35,1
14,3,EURO,38,0
14,3,EURO,41,1
14,3,EURO,44,0
14,3,EURO,47,0
14,3,EURO,50,0
14,3,EURO,53,1
14,3,EURO,56,0
14,3,EURO,59,1
15,3,EURO,2,0
15,3,EURO,5,1
15,3,EURO,8,0
15,3,EURO,11,0
15,3,EURO,14,0
15,3,EURO,17,0
15,3,EURO,20,1
15,3,EURO,23,0
15,3,EURO,26,0
15,3,EURO,29,0
15,3,EURO,32,1
15,3,EURO,35,0
15,3,EURO,38,1
15,3,EURO,41,1
15,3,EURO,44,1
15,3,EURO,47,0
15,3,EURO,50,0
15,3,EURO,53,0
15,3,EURO,56,1
15,3,EURO,59,1
16,3,EURO,2,1
16,3,EURO,5,1
16,3,EURO,8,0
16,3,EURO,11,0
16,3,EURO,14,0
16,3,EURO,17,1
16,3,EURO,20,0
16,3,EURO,23,1
16,3,EURO,26,1
16,3,EURO,29,1
16,3,EURO,32,0
16,3,EURO,35,0
16,3,EURO,38,1
16,3,EURO,41,0
16,3,EURO,44,0
16,3,EURO,47,0
16,3,EURO,50,0
16,3,EURO,53,0
16,3,EURO,56,0
16,3,EURO,59,1
17,3,EURO,2,0
17,3,EURO,5,1
17,3,EURO,8,0
17,3,EURO,11,0
17,3,EURO,14,1
17,3,EURO,17,1
17,3,EURO,20,1
17,3,EURO,23,1
17,3,EURO,26,1
17,3,EURO,29,1
17,3,EURO,32,1
17,3,EURO,35,0
17,3,EURO,38,0
17,3,EURO,41,0
17,3,EURO,44,1
17,3,EURO,47,1
17,3,EURO,50,1
17,3,EURO,53,0
17,3,EURO,56,0
17,3,EURO,59,0
18,3,EURO,2,0
18,3,EURO,5,1
18,3,EURO,8,1
18,3,EURO,11,1
18,3,EURO,14,0
18,3,EURO,17,1
18,3,EURO,20,0
18,3,EURO,23,1
18,3,EURO,26,1
18,3,EURO,29,0
18,3,EURO,32,1
18,3,EURO,35,0
18,3,EURO,38,1
18,3,EURO,41,0
18,3,EURO,44,0
18,3,EURO,47,1
18,3,EURO,50,1
18,3,EURO,53,0
18,3,EURO,56,1
18,3,EURO,59,0
19,3,EURO,2,1
19,3,EURO,5,0
19,3,EURO,8,0
19,3,EURO,11,0
19,3,EURO,14,0
19,3,EURO,17,0
19,3,EURO,20,0
19,3,EURO,23,0
19,3,EURO,26,0
19,3,EURO,29,0
19,3,EURO,32,1
19,3,EURO,35,0
19,3,EURO,38,0
19,3,EURO,41,1
19,3,EURO,44,1
19,3,EURO,47,0
19,3,EURO,50,0
19,3,EURO,53,1
19,3,EURO,56,1
19,3,EURO,59,0
20,3,EURO,2,1
20,3,EURO,5,0
20,3,EURO,8,0
20,3,EURO,11,1
20,3,EURO,14,1
20,3,EURO,17,1
20,3,EURO,20,1
20,3,EURO,23,1
20,3,EURO,26,1
20,3,EURO,29,0
20,3,EURO,32,0
20,3,EURO,35,1
20,3,EURO,38,0
20,3,EURO,41,1
20,3,EURO,44,1
20,3,EURO,47,1
20,3,EURO,50,1
20,3,EURO,53,0
20,3,EURO,56,0
20,3,EURO,59,0
21,3,EURO,2,0
21,3,EURO,5,1
21,3,EURO,8,1
21,3,EURO,11,1
21,3,EURO,14,0
21,3,EURO,17,0
21,3,EURO,20,0
21,3,EURO,23,0
21,3,EURO,26,1
21,3,EURO,29,1
21,3,EURO,32,0
21,3,EURO,35,0
21,3,EURO,38,1
21,3,EURO,41,1
21,3,EURO,44,1
21,3,EURO,47,1
21,3,EURO,50,0
21,3,EURO,53,0
21,3,EURO,56,1
21,3,EURO,59,0
22,3,EURO,2,1
22,3,EURO,5,1
22,3,EURO,8,0
22,3,EURO,11,0
22,3,EURO,14,0
22,3,EURO,17,1
22,3,EURO,20,0
22,3,EURO,23,0
22,3,EURO,26,0
22,3,EURO,29,1
22,3,EURO,32,1
22,3,EURO,35,1
22,3,EURO,38,1
22,3,EURO,41,0
22,3,EURO,44,1
22,3,EURO,47,1
22,3,EURO,50,1
22,3,EURO,53,0
22,3,EURO,56,0
22,3,EURO,59,0
23,3,EURO,2,0
23,3,EURO,5,0
23,3,EURO,8,0
23,3,EURO,11,1
23,3,EURO,14,1
23,3,EURO,17,0
23,3,EURO,20,0
23,3,EURO,23,1
23,3,EURO,26,1
23,3,EURO,29,0
23,3,EURO,32,0
23,3,EURO,35,0
23,3,EURO,38,0
23,3,EURO,41,0
23,3,EURO,44,0
23,3,EURO,47,0
23,3,EURO,50,1
23,3,EURO,53,1
23,3,EURO,56,0
23,3,EURO,59,0
0,4,EURO,2,0
0,4,EURO,5,0
0,4,EURO,8,0
0,4,EURO,11,1
0,4,EURO,14,1
0,4,EURO,17,1
0,4,EURO,20,1
0,4,EURO,23,0
0,4,EURO,26,1
0,4,EURO,29,1
0,4,EURO,32,0
0,4,EURO,35,0
0,4,EURO,38,0
0,4,EURO,41,1
0,4,EURO,44,1
0,4,EURO,47,1
0,4,EURO,50,0
0,4,EURO,53,1
0,4,EURO,56,1
0,4,EURO,59,0
1,4,EURO,2,1
1,4,EURO,5,1
1,4,EURO,8,0
1,4,EURO,11,1
1,4,EURO,14,0
1,4,EURO,17,0
1,4,EURO,20,1
1,4,EURO,23,1
1,4,EURO,26,1
1,4,EURO,29,1
1,4,EURO,32,1
1,4,EURO,35,1
1,4,EURO,38,1
1,4,EURO,41,1
1,4,EURO,44,1
1,4,EURO,47,0
1,4,EURO,50,1
1,4,EURO,53,0
1,4,EURO,56,0
1,4,EURO,59,1
2,4,EURO,2,1
2,4,EURO,5,0
2,4,EURO,8,1
2,4,EURO,11,1
2,4,EURO,14,1
2,4,EURO,17,0
2,4,EURO,20,1
2,4,EURO,23,1
2,4,EURO,26,0
2,4,EURO,29,0
2,4,EURO,32,0
2,4,EURO,35,0
2,4,EURO,38,0
2,4,EURO,41,0
2,4,EURO,44,1
2,4,EURO,47,1
2,4,EURO,50,1
2,4,EURO,53,1
2,4,EURO,56,1
2,4,EURO,59,1
3,4,EURO,2,0
3,4,EURO,5,0
3,4,EURO,8,0
3,4,EURO,11,1
3,4,EURO,14,1
3,4,EURO,17,1
3,4,EURO,20,1
3,4,EURO,23,0
3,4,EURO,26,1
3,4,EURO,29,0
3,4,EURO,32,0
3,4,EURO,35,0
3,4,EURO,38,0
3,4,EURO,41,0
3,4,EURO,44,1
3,4,EURO,47,1
3,4,EURO,50,0
3,4,EURO,53,0
3,4,EURO,56,0
3,4,EURO,59,1
4,4,EURO,2,1
4,4,EURO,5,0
4,4,EURO,8,1
4,4,EURO,11,0
4,4,EURO,14,0
4,4,EURO,17,0
4,4,EURO,20,1
4,4,EURO,23,0
4,4,EURO,26,0
4,4,EURO,29,0
4,4,EURO,32,0
4,4,EURO,35,0
4,4,EURO,38,0
4,4,EURO,41,0
4,4,EURO,44,0
4,4,EURO,47,0
4,4,EURO,50,1
4,4,EURO,53,1
4,4,EURO,56,0
4,4,EURO,59,1
5,4,EURO,2,1
5,4,EURO,5,1
5,4,EURO,8,0
5,4,EURO,11,0
5,4,EURO,14,0
5,4,EURO,17,0
5,4,EURO,20,0
5,4,EURO,23,0
5,4,EURO,26,1
5,4,EURO,29,0
5,4,EURO,32,1
5,4,EURO,35,0
5,4,EURO,38,0
5,4,EURO,41,1
5,4,EURO,44,0
5,4,EURO,47,0
5,4,EURO,50,1
5,4,EURO,53,0
5,4,EURO,56,0
5,4,EURO,59,1
6,4,EURO,2,0
6,4,EURO,5,0
6,4,EURO,8,0
6,4,EURO,11,0
6,4,EURO,14,1
6,4,EURO,17,0
6,4,EURO,20,0
6,4,EURO,23,1
6,4,EURO,26,0
6,4,EURO,29,0
6,4,EURO,32,0
6,4,EURO,35,0
6,4,EURO,38,1
6,4,EURO,41,0
6,4,EURO,44,1
6,4,EURO,47,1
6,4,EURO,50,0
6,4,EURO,53,1
6,4,EURO,56,1
6,4,EURO,59,0
7,4,EURO,2,1
7,4,EURO,5,0
7,4,EURO,8,0
7,4,EURO,11,1
7,4,EURO,14,0
7,4,EURO,17,0
7,4,EURO,20,0
7,4,EURO,23,1
7,4,EURO,26,0
7,4,EURO,29,0
7,4,EURO,32,1
7,4,EURO,35,1
7,4,EURO,38,0
7,4,EURO,41,0
7,4,EURO,44,0
7,4,EURO,47,1
7,4,EURO,50,0
7,4,EURO,53,1
7,4,EURO,56,0
7,4,EURO,59,0
8,4,EURO,2,1
8,4,EURO,5,1
8,4,EURO,8,1
8,4,EURO,11,0
8,4,EURO,14,1
8,4,EURO,17,1
8,4,EURO,20,1
8,4,EURO,23,1
8,4,EURO,26,0
8,4,EURO,29,0
8,4,EURO,32,1
8,4,EURO,35,1
8,4,EURO,38,0
8,4,EURO,41,0
8,4,EURO,44,0
8,4,EURO,47,0
8,4,EURO,50,1
8,4,EURO,53,1
8,4,EURO,56,0
8,4,EURO,59,0
9,4,EURO,2,1
9,4,EURO,5,1
9,4,EURO,8,0
9,4,EURO,11,0
9,4,EURO,14,1
9,4,EURO,17,0
9,4,EURO,20,1
9,4,EURO,23,0
9,4,EURO,26,0
9,4,EURO,29,1
9,4,EURO,32,0
9,4,EURO,35,1
9,4,EURO,38,0
9,4,EURO,41,1
9,4,EURO,44,1
9,4,EURO,47,1
9,4,EURO,50,0
9,4,EURO,53,1
9,4,EURO,56,0
9,4,EURO,59,0
10,4,EURO,2,0
10,4,EURO,5,0
10,4,EURO,8,0
10,4,EURO,11,0
10,4,EURO,14,1
10,4,EURO,17,0
10,4,EURO,20,1
10,4,EURO,23,0
10,4,EURO,26,1
10,4,EURO,29,0
10,4,EURO,32,0
10,4,EURO,35,1
10,4,EURO,38,0
10,4,EURO,41,0
10,4,EURO,44,1
10,4,EURO,47,0
10,4,EURO,50,1
10,4,EURO,53,0
10,4,EURO,56,1
10,4,EURO,59,1
11,4,EURO,2,0
11,4,EURO,5,1
11,4,EURO,8,0
11,4,EURO,11,1
11,4,EURO,14,1
11,4,EURO,17,0
11,4,EURO,20,0
11,4,EURO,23,1
11,4,EURO,26,1
11,4,EURO,29,0
11,4,EURO,32,0
11,4,EURO,35,0
11,4,EURO,38,1
11,4,EURO,41,0
11,4,EURO,44,0
11,4,EURO,47,0
11,4,EURO,50,1
11,4,EURO,53,1
11,4,EURO,56,0
11,4,EURO,59,0
12,4,EURO,2,1
12,4,EURO,5,1
12,4,EURO,8,0
12,4,EURO,11,1
12,4,EURO,14,0
12,4,EURO,17,0
12,4,EURO,20,0
12,4,EURO,23,1
12,4,EURO,26,0
12,4,EURO,29,1
12,4,EURO,32,1
12,4,EURO,35,1
12,4,EURO,38,1
12,4,EURO,41,0
12,4,EURO,44,1
12,4,EURO,47,1
12,4,EURO,50,0
12,4,EURO,53,1
12,4,EURO,56,0
12,4,EURO,59,1
13,4,EURO,2,1
13,4,EURO,5,0
13,4,EURO,8,1
13,4,EURO,11,0
13,4,EURO,14,0
13,4,EURO,17,1
13,4,EURO,20,1
13,4,EURO,23,0
13,4,EURO,26,1
13,4,EURO,29,1
13,4,EURO,32,0
13,4,EURO,35,0
13,4,EURO,38,1
13,4,EURO,41,1
13,4,EURO,44,0
13,4,EURO,47,1
13,4,EURO,50,1
13,4,EURO,53,0
13,4,EURO,56,0
13,4,EURO,59,1
14,4,EURO,2,1
14,4,EURO,5,0
14,4,EURO,8,0
14,4,EURO,11,0
14,4,EURO,14,0
14,4,EURO,17,0
14,4,EURO,20,1
14,4,EURO,23,1
14,4,EURO,26,1
14,4,EURO,29,1
14,4,EURO,32,1
14,4,EURO,35,1
14,4,EURO,38,1
14,4,EURO,41,1
14,4,EURO,44,0
14,4,EURO,47,1
14,4,EURO,50,0
14,4,EURO,53,0
14,4,EURO,56,0
14,4,EURO,59,0
15,4,EURO,2,0
15,4,EURO,5,0
15,4,EURO,8,0
15,4,EURO,11,0
15,4,EURO,14,0
15,4,EURO,17,0
15,4,EURO,20,0
15,4,EURO,23,0
15,4,EURO,26,0
15,4,EURO,29,1
15,4,EURO,32,0
15,4,EURO,35,1
15,4,EURO,38,1
15,4,EURO,41,0
15,4,EURO,44,0
15,4,EURO,47,1
15,4,EURO,50,1
15,4,EURO,53,0
15,4,EURO,56,0
15,4,EURO,59,1
16,4,EURO,2,0
16,4,EURO,5,1
16,4,EURO,8,1
16,4,EURO,11,0
16,4,EURO,14,0
16,4,EURO,17,0
16,4,EURO,20,0
16,4,EURO,23,0
16,4,EURO,26,1
16,4,EURO,29,1
16,4,EURO,32,1
16,4,EURO,35,1
16,4,EURO,38,0
16,4,EURO,41,1
16,4,EURO,44,1
16,4,EURO,47,1
16,4,EURO,50,0
16,4,EURO,53,0
16,4,EURO,56,1
16,4,EURO,59,1
17,4,EURO,2,1
17,4,EURO,5,0
17,4,EURO,8,1
17,4,EURO,11,0
17,4,EURO,14,1
17,4,EURO,17,1
17,4,EURO,20,1
17,4,EURO,23,0
17,4,EURO,26,0
17,4,EURO,29,1
17,4,EURO,32,0
17,4,EURO,35,0
17,4,EURO,38,1
